road,lng,lat,species,count
MORSHEAD DRIVE,149.1543955,-35.30198452,eastern grey kangaroo,16
GLENLOCH INTERCHANGE,149.0846697,-35.27852562,eastern grey kangaroo,16
MAJURA PARKWAY,149.19542,-35.21881953,eastern grey kangaroo,16
MAJURA PARKWAY,149.19542,-35.21881953,eastern grey kangaroo,16
MONARO HIGHWAY,149.1690667,-35.37283105,eastern grey kangaroo,16
KENT STREET,149.0974483,-35.32345643,eastern grey kangaroo,16
MORSHEAD DRIVE,149.1545955,-35.30204682,eastern grey kangaroo,16
GLENLOCH INTERCHANGE,149.0869845,-35.28072486,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1750449,-35.2217813,eastern grey kangaroo,16
MAJURA PARKWAY,149.1955861,-35.22165902,eastern grey kangaroo,16
MONARO HIGHWAY,149.144563,-35.40897127,eastern grey kangaroo,16
MONARO HIGHWAY,149.1583979,-35.3943484,eastern grey kangaroo,16
ATHLLON DRIVE,149.0931723,-35.37724506,eastern grey kangaroo,16
HOLLIS PLACE,149.0909266,-35.46108764,eastern grey kangaroo,16
LONG GULLY ROAD,149.130859,-35.38881437,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1790568,-35.2201226,eastern grey kangaroo,16
MUGGA LANE,149.1416959,-35.39504659,eastern grey kangaroo,16
BINDUBI STREET,149.0761578,-35.27645725,wallaroo,16
WILLIAM HOVELL DRIVE,149.0270963,-35.25803702,eastern grey kangaroo,16
ELLENBOROUGH STREET,149.1234523,-35.2314586,eastern grey kangaroo,16
HORSE PARK DRIVE,149.1819992,-35.21307643,eastern grey kangaroo,16
GLENLOCH INTERCHANGE,149.0872072,-35.2814069,wallaroo,16
FEDERAL HIGHWAY,149.1774423,-35.22062987,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.170405,-35.22306362,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1855557,-35.21507902,eastern grey kangaroo,16
MUGGA LANE,149.1386477,-35.34617445,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1857174,-35.21465992,eastern grey kangaroo,16
ISABELLA DRIVE,149.1240461,-35.41290795,eastern grey kangaroo,16
MUGGA LANE,149.1410715,-35.3945474,eastern grey kangaroo,16
DUGGAN STREET,149.1009819,-35.4438517,eastern grey kangaroo,16
SULWOOD DRIVE,149.1010286,-35.38925178,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1763181,-35.22122645,eastern grey kangaroo,16
WILLIAM HOVELL DRIVE,149.0272846,-35.25801608,eastern grey kangaroo,16
SAVERY STREET,149.108414,-35.3472653,eastern grey kangaroo,16
HINDMARSH DRIVE,149.1239303,-35.34793667,eastern grey kangaroo,16
WALLANGARA STREET,149.1120189,-35.34588653,eastern grey kangaroo,16
ISABELLA DRIVE,149.1467734,-35.40261497,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1923241,-35.20836655,wallaroo,16
WALLANGARA STREET,149.1116837,-35.34563065,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1872719,-35.21411302,eastern grey kangaroo,16
MUGGA LANE,149.1384744,-35.34640587,eastern grey kangaroo,16
MAJURA PARKWAY,149.1941083,-35.23685575,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1920957,-35.20842207,eastern grey kangaroo,16
GIRRAHWEEN STREET,149.1399277,-35.26913243,eastern grey kangaroo,16
IRONBARK CRESCENT,149.0977148,-35.47002014,eastern grey kangaroo,16
ANTILL STREET,149.1664431,-35.23756687,eastern grey kangaroo,16
MONARO HIGHWAY,149.1498202,-35.4007993,eastern grey kangaroo,16
PREDDEY WAY,149.0790678,-35.44719563,eastern grey kangaroo,16
MUGGA LANE,149.1386025,-35.34549599,eastern grey kangaroo,16
IRONBARK CRESCENT,149.0977636,-35.46975822,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1762107,-35.22086155,eastern grey kangaroo,16
GLENLOCH INTERCHANGE,149.0821326,-35.27982792,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.192374,-35.20881741,eastern grey kangaroo,16
HINDMARSH DRIVE,149.1257794,-35.3478806,eastern grey kangaroo,16
MONARO HIGHWAY,149.1255589,-35.43489133,eastern grey kangaroo,16
SULWOOD DRIVE,149.0903893,-35.38353453,eastern grey kangaroo,16
ERINDALE DRIVE,149.1082977,-35.39230964,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1749317,-35.22176551,eastern grey kangaroo,16
MAJURA PARKWAY,149.1920447,-35.21531403,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1918982,-35.20885805,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1919633,-35.2092833,eastern grey kangaroo,16
WILLIAM HOVELL DRIVE,149.0271256,-35.25801288,eastern grey kangaroo,16
GLENLOCH INTERCHANGE,149.0877178,-35.2819833,eastern grey kangaroo,16
CASWELL DRIVE,149.0884084,-35.27254787,eastern grey kangaroo,16
ANTILL STREET,149.1678555,-35.23024719,eastern grey kangaroo,16
CASWELL DRIVE,149.0882309,-35.27150587,eastern grey kangaroo,16
HARTUNG CRESCENT,149.115177,-35.44485639,eastern grey kangaroo,16
TRELOAR CRESCENT,149.1455142,-35.27949888,eastern grey kangaroo,16
WILLIAM HOVELL DRIVE,149.0540124,-35.26976627,eastern grey kangaroo,16
ERINDALE DRIVE,149.1079393,-35.39255875,eastern grey kangaroo,16
CASWELL DRIVE,149.0880597,-35.27136832,eastern grey kangaroo,16
SULWOOD DRIVE,149.0716332,-35.37769703,eastern grey kangaroo,16
ERINDALE DRIVE,149.1148863,-35.38690757,eastern grey kangaroo,16
THARWA DRIVE,149.1106023,-35.44568382,eastern grey kangaroo,16
THARWA DRIVE,149.1247879,-35.43528716,eastern grey kangaroo,16
MUGGA WAY,149.1268558,-35.34694897,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1916742,-35.20881978,eastern grey kangaroo,16
HOGBEN STREET,149.141032,-35.40591739,eastern grey kangaroo,16
HOGBEN STREET,149.1410555,-35.40600832,eastern grey kangaroo,16
FIDGE STREET,149.104669,-35.44428308,eastern grey kangaroo,16
MONARO HIGHWAY,149.1257873,-35.43498174,eastern grey kangaroo,16
KENT STREET,149.095891,-35.32616208,eastern grey kangaroo,16
TUGGERANONG PARKWAY,149.0608319,-35.32090811,eastern grey kangaroo,16
MAJURA PARKWAY,149.1938507,-35.23754445,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1774117,-35.22071073,eastern grey kangaroo,16
LONG GULLY ROAD,149.132488,-35.38871715,eastern grey kangaroo,16
SULWOOD DRIVE,149.0772937,-35.3800989,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1773608,-35.22079001,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1700291,-35.22342748,eastern grey kangaroo,16
GUNGAHLIN DRIVE,149.1311146,-35.19843993,eastern grey kangaroo,16
CASWELL DRIVE,149.0867986,-35.27891814,eastern grey kangaroo,16
MAJURA PARKWAY,149.1956651,-35.22177484,eastern grey kangaroo,16
CASWELL DRIVE,149.0883146,-35.27272144,swamp wallaby,16
CASWELL DRIVE,149.0884465,-35.27146269,wallaroo,16
GAUNT PLACE,149.1048305,-35.34924651,eastern grey kangaroo,16
CASWELL DRIVE,149.0862529,-35.2779257,eastern grey kangaroo,16
HECTOR MCINTOSH GROVE,149.1948561,-35.21647904,eastern grey kangaroo,16
SULWOOD DRIVE,149.0880935,-35.38294969,eastern grey kangaroo,16
CRESWELL STREET,149.1514231,-35.28214838,eastern grey kangaroo,16
CASWELL DRIVE,149.0864877,-35.27890807,eastern grey kangaroo,16
ERINDALE DRIVE,149.1083926,-35.39245915,eastern grey kangaroo,16
ANTILL STREET,149.1662314,-35.23697071,eastern grey kangaroo,16
IRONBARK CRESCENT,149.0974638,-35.46991797,eastern grey kangaroo,16
KENT STREET,149.0943236,-35.32896952,eastern grey kangaroo,16
PHILLIP AVENUE,149.1555634,-35.25058285,eastern grey kangaroo,16
HINDMARSH DRIVE,149.1231267,-35.34833054,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1854941,-35.21523772,eastern grey kangaroo,16
ATHLLON DRIVE,149.0930161,-35.37620627,wallaby,16
MUGGA LANE,149.1388973,-35.34565287,eastern grey kangaroo,16
PREDDEY WAY,149.0792511,-35.44710579,eastern grey kangaroo,16
FIDGE STREET,149.1036925,-35.44486094,eastern grey kangaroo,16
MORSHEAD DRIVE,149.1548581,-35.30206196,eastern grey kangaroo,16
DUNOON STREET,149.1009646,-35.35594713,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1776358,-35.22084736,eastern grey kangaroo,16
MONARO HIGHWAY,149.1683636,-35.37269684,eastern grey kangaroo,16
SULWOOD DRIVE,149.0813698,-35.3833923,eastern grey kangaroo,16
HOGBEN STREET,149.1397838,-35.40562473,eastern grey kangaroo,16
ERINDALE DRIVE,149.1082648,-35.39249873,eastern grey kangaroo,16
PREDDEY WAY,149.0791507,-35.44718181,eastern grey kangaroo,16
TUGGERANONG PARKWAY,149.0610188,-35.32053501,eastern grey kangaroo,16
MUGGA WAY,149.1271296,-35.34695074,eastern grey kangaroo,16
MONARO HIGHWAY,149.1688034,-35.37284083,eastern grey kangaroo,16
MUGGA LANE,149.1428869,-35.39567308,eastern grey kangaroo,16
VALE PLACE,149.1007235,-35.38931058,eastern grey kangaroo,16
SULWOOD DRIVE,149.0871593,-35.3831057,eastern grey kangaroo,16
MUGGA WAY,149.1222839,-35.33212278,eastern grey kangaroo,16
CASWELL DRIVE,149.0881142,-35.27078262,eastern grey kangaroo,16
SAVERY STREET,149.1095797,-35.3462183,eastern grey kangaroo,16
MAJURA ROAD,149.1961767,-35.23044797,eastern grey kangaroo,16
MONARO HIGHWAY,149.1467734,-35.40261497,eastern grey kangaroo,16
POCKETT AVENUE,149.0977148,-35.47002014,eastern grey kangaroo,16
MUGGA LANE,149.1386477,-35.34617445,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1750449,-35.2217813,eastern grey kangaroo,16
,149.0909266,-35.46108764,eastern grey kangaroo,16
ERINDALE DRIVE,149.1045146,-35.39438135,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1923241,-35.20836655,wallaroo,16
,149.1240461,-35.41290795,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1857174,-35.21465992,eastern grey kangaroo,16
GLENLOCH INTERCHANGE,149.0876639,-35.28202171,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1872719,-35.21411302,eastern grey kangaroo,16
ISABELLA DRIVE,149.1345615,-35.40936338,eastern grey kangaroo,16
WALLANGARA STREET,149.108414,-35.3472653,eastern grey kangaroo,16
HINDMARSH DRIVE,149.1239303,-35.34793667,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.173692,-35.22205453,eastern grey kangaroo,16
,149.0956067,-35.38256542,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1763181,-35.22122645,eastern grey kangaroo,16
GAUNSON CRESCENT,149.1010286,-35.38925178,eastern grey kangaroo,16
ERINDALE DRIVE,149.1158367,-35.38619973,eastern grey kangaroo,16
MUGGA LANE,149.1410715,-35.3945474,eastern grey kangaroo,16
LA PEROUSE STREET,149.1221904,-35.33792288,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1920957,-35.20842207,eastern grey kangaroo,16
MONARO HIGHWAY,149.1582941,-35.39383916,eastern grey kangaroo,16
WILSON CRESCENT,149.0976595,-35.47024211,eastern grey kangaroo,16
HINDMARSH DRIVE,149.1235092,-35.34831211,eastern grey kangaroo,16
TUGGERANONG PARKWAY,149.0719255,-35.3478322,eastern grey kangaroo,16
TUGGERANONG PARKWAY,149.0569766,-35.37355664,eastern grey kangaroo,16
BINDUBI STREET,149.0749871,-35.26903733,eastern grey kangaroo,16
MUGGA LANE,149.1416468,-35.39510399,eastern grey kangaroo,16
MAJURA PARKWAY,149.1945344,-35.23693295,eastern grey kangaroo,16
MUGGA LANE,149.1349209,-35.35100963,eastern grey kangaroo,16
MUGGA LANE,149.1350992,-35.35123444,eastern grey kangaroo,16
CASWELL DRIVE,149.0871579,-35.27870821,eastern grey kangaroo,16
MORSHEAD DRIVE,149.1541451,-35.30199227,eastern grey kangaroo,16
COTTER ROAD,149.0615267,-35.32047,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.192218,-35.20903173,eastern grey kangaroo,16
HINDMARSH DRIVE,149.1236428,-35.34795077,eastern grey kangaroo,16
MOUNT MAJURA ROAD,149.194159,-35.23680052,eastern grey kangaroo,16
MAJURA PARKWAY,149.195698,-35.21880658,eastern grey kangaroo,16
FAIRBAIRN AVENUE,149.1688507,-35.28950927,eastern grey kangaroo,16
MONARO HIGHWAY,149.1684093,-35.372664,eastern grey kangaroo,16
YAMBA DRIVE,149.1146468,-35.37835488,eastern grey kangaroo,16
LIME KILN ROAD,149.1958237,-35.23050552,eastern grey kangaroo,16
,149.1029346,-35.33724953,eastern grey kangaroo,16
THARWA DRIVE,149.0953108,-35.44343772,eastern grey kangaroo,16
CASWELL DRIVE,149.0881896,-35.27262152,eastern grey kangaroo,16
MONARO HIGHWAY,149.1253532,-35.43468168,eastern grey kangaroo,16
MONARO HIGHWAY,149.1703237,-35.38076685,eastern grey kangaroo,16
SULWOOD DRIVE,149.0903893,-35.38353453,eastern grey kangaroo,16
MUGGA LANE,149.1385845,-35.34565392,eastern grey kangaroo,16
,149.0790678,-35.44719563,eastern grey kangaroo,16
THARWA DRIVE,149.1079706,-35.445434,eastern grey kangaroo,16
HORSE PARK DRIVE,149.149143,-35.18221269,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1762107,-35.22086155,eastern grey kangaroo,16
,149.0759882,-35.2757128,eastern grey kangaroo,16
,149.1222839,-35.33212278,eastern grey kangaroo,16
ERINDALE DRIVE,149.1082648,-35.39249873,eastern grey kangaroo,16
PHILLIP AVENUE,149.1554326,-35.25035915,eastern grey kangaroo,16
DUNOON STREET,149.1009646,-35.35594713,eastern grey kangaroo,16
GAUNSON CRESCENT,149.1007235,-35.38931058,eastern grey kangaroo,16
CASWELL DRIVE,149.0881142,-35.27078262,eastern grey kangaroo,16
MUGGA LANE,149.1428869,-35.39567308,eastern grey kangaroo,16
MOUNT MAJURA ROAD,149.1941083,-35.23685575,eastern grey kangaroo,16
MONARO HIGHWAY,149.1688034,-35.37284083,eastern grey kangaroo,16
LIMESTONE AVENUE,149.1399277,-35.26913243,eastern grey kangaroo,16
GLENLOCH INTERCHANGE,149.0821326,-35.27982792,eastern grey kangaroo,16
FEDERAL HIGHWAY,149.1673789,-35.22435853,eastern grey kangaroo,16
GLENLOCH INTERCHANGE,149.087205,-35.2814042,other,16
MUGGA LANE,149.1433661,-35.39576165,other,15
FEDERAL HIGHWAY,149.1919201,-35.2085165,eastern grey kangaroo,15
MONARO HIGHWAY,149.1264995,-35.43346469,eastern grey kangaroo,15
TUGGERANONG PARKWAY,149.0712022,-35.34794388,eastern grey kangaroo,15
HORSE PARK DRIVE,149.1817358,-35.21338456,eastern grey kangaroo,15
BINDUBI STREET,149.0759246,-35.27401547,eastern grey kangaroo,15
BINDUBI STREET,149.0764697,-35.2767928,eastern grey kangaroo,15
HARCUS CLOSE,149.0890806,-35.43935145,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1746424,-35.22186891,eastern grey kangaroo,15
ERINDALE DRIVE,149.116335,-35.38591279,eastern grey kangaroo,15
MONARO HIGHWAY,149.1257231,-35.43505801,eastern grey kangaroo,15
ISABELLA DRIVE,149.1347548,-35.40971189,eastern grey kangaroo,15
ATHLLON DRIVE,149.0612217,-35.41215673,eastern grey kangaroo,15
HARCUS CLOSE,149.0891243,-35.43935986,eastern grey kangaroo,15
MUGGA LANE,149.1336591,-35.37742128,eastern grey kangaroo,15
GLENLOCH INTERCHANGE,149.0815502,-35.27940965,red necked wallaby,15
TUGGERANONG PARKWAY,149.0617989,-35.30934795,eastern grey kangaroo,15
ERINDALE DRIVE,149.1083052,-35.39249795,eastern grey kangaroo,15
ERINDALE DRIVE,149.1068273,-35.39323253,eastern grey kangaroo,15
HINDMARSH DRIVE,149.1263232,-35.34737488,eastern grey kangaroo,15
ISABELLA DRIVE,149.1446993,-35.40811767,eastern grey kangaroo,15
MACFARLAND CRESCENT,149.0764926,-35.36009578,eastern grey kangaroo,15
WALLANGARA STREET,149.1097071,-35.34685595,eastern grey kangaroo,15
MOUNT MAJURA ROAD,149.195692,-35.22278507,eastern grey kangaroo,15
ATHLLON DRIVE,149.09384,-35.38306665,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1926605,-35.20863972,wallaby,15
WALLANGARA STREET,149.111936,-35.34544567,eastern grey kangaroo,15
ERINDALE DRIVE,149.1067801,-35.3932059,eastern grey kangaroo,15
OODGEROO AVENUE,149.1325132,-35.20209197,eastern grey kangaroo,15
MUGGA LANE,149.1387645,-35.34645322,eastern grey kangaroo,15
MORSHEAD DRIVE,149.1545416,-35.30223478,eastern grey kangaroo,15
RUSDEN STREET,149.1145583,-35.3443232,eastern grey kangaroo,15
LONG GULLY ROAD,149.1342335,-35.38964115,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1857242,-35.21508785,wallaby,15
MORSHEAD DRIVE,149.1546211,-35.30199058,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1690927,-35.22366048,eastern grey kangaroo,15
CASWELL DRIVE,149.0879694,-35.27097893,eastern grey kangaroo,15
MONARO HIGHWAY,149.1258334,-35.43465532,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1890619,-35.2116584,eastern grey kangaroo,15
SAVERY STREET,149.1091925,-35.34672775,eastern grey kangaroo,15
MUGGA LANE,149.1386789,-35.34599252,eastern grey kangaroo,15
FIDGE STREET,149.1037352,-35.44439617,eastern grey kangaroo,15
SAINSBURY STREET,149.0976715,-35.38616615,eastern grey kangaroo,15
FLINDERS WAY,149.1237927,-35.3295896,eastern grey kangaroo,15
SULWOOD DRIVE,149.0713498,-35.37843256,wallaroo,15
MUGGA WAY,149.1219555,-35.33563843,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1815402,-35.21823755,wallaroo,15
FEDERAL HIGHWAY,149.1691879,-35.22301397,eastern grey kangaroo,15
MAJURA PARKWAY,149.1942189,-35.23771507,wallaroo,15
ERINDALE DRIVE,149.1148594,-35.38788989,eastern grey kangaroo,15
ERINDALE DRIVE,149.1083971,-35.39243078,eastern grey kangaroo,15
GLENLOCH INTERCHANGE,149.0878387,-35.28243983,eastern grey kangaroo,15
LA PEROUSE STREET,149.1228536,-35.33771125,eastern grey kangaroo,15
ERINDALE DRIVE,149.1161645,-35.38608137,eastern grey kangaroo,15
SAVERY STREET,149.1102242,-35.346143,eastern grey kangaroo,15
SAVERY STREET,149.1092406,-35.34668448,eastern grey kangaroo,15
EBDEN STREET,149.1472796,-35.26812278,eastern grey kangaroo,15
IRONBARK CRESCENT,149.0981322,-35.46989234,eastern grey kangaroo,15
HORSE PARK DRIVE,149.1822262,-35.21308603,wallaroo,15
GLENLOCH INTERCHANGE,149.0868107,-35.28070258,eastern grey kangaroo,15
DENNES PLACE,149.0728796,-35.34798043,eastern grey kangaroo,15
HINDMARSH DRIVE,149.1121029,-35.34528628,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1793821,-35.21991505,eastern grey kangaroo,15
GLENLOCH INTERCHANGE,149.0871611,-35.28108408,eastern grey kangaroo,15
KENT STREET,149.0940167,-35.32860727,eastern grey kangaroo,15
MONARO HIGHWAY,149.126441,-35.43336505,eastern grey kangaroo,15
MONARO HIGHWAY,149.1483615,-35.40237647,eastern grey kangaroo,15
MONARO HIGHWAY,149.1702471,-35.38063587,eastern grey kangaroo,15
MORSHEAD DRIVE,149.1545062,-35.30223497,eastern grey kangaroo,15
DRAKEFORD DRIVE,149.0934634,-35.44104732,eastern grey kangaroo,15
ANTILL STREET,149.1663086,-35.23744864,eastern grey kangaroo,15
ATHLLON DRIVE,149.0936648,-35.38311165,eastern grey kangaroo,15
HOLLIS PLACE,149.0910169,-35.46122383,eastern grey kangaroo,15
NEILSON STREET,149.1063269,-35.34849882,eastern grey kangaroo,15
CASWELL DRIVE,149.087948,-35.27073592,eastern grey kangaroo,15
SULWOOD DRIVE,149.0872387,-35.38310792,eastern grey kangaroo,15
HINDMARSH DRIVE,149.1121036,-35.3452844,eastern grey kangaroo,15
ATHLLON DRIVE,149.0628923,-35.40923152,eastern grey kangaroo,15
JULIA FLYNN AVENUE,149.1139986,-35.37767161,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1777102,-35.22060672,eastern grey kangaroo,15
MUGGA LANE,149.1416855,-35.39488743,eastern grey kangaroo,15
ERINDALE DRIVE,149.1044824,-35.39445848,eastern grey kangaroo,15
MAJURA PARKWAY,149.196265,-35.22387641,eastern grey kangaroo,15
CASWELL DRIVE,149.0878624,-35.2735058,eastern grey kangaroo,15
GLENLOCH INTERCHANGE,149.086395,-35.28033753,eastern grey kangaroo,15
MONARO HIGHWAY,149.125564,-35.43515672,eastern grey kangaroo,15
MONARO HIGHWAY,149.1520025,-35.39959334,eastern grey kangaroo,15
CASWELL DRIVE,149.0861225,-35.27791735,eastern grey kangaroo,15
ERINDALE DRIVE,149.1149567,-35.38774382,eastern grey kangaroo,15
GLENLOCH INTERCHANGE,149.0865579,-35.27903419,eastern grey kangaroo,15
ATHLLON DRIVE,149.0935751,-35.3761173,eastern grey kangaroo,15
ERINDALE DRIVE,149.1160097,-35.3862868,eastern grey kangaroo,15
MONARO HIGHWAY,149.1253755,-35.43496815,eastern grey kangaroo,15
ISABELLA DRIVE,149.1445492,-35.40762667,eastern grey kangaroo,15
HOGBEN STREET,149.1409498,-35.40567864,eastern grey kangaroo,15
SAVERY STREET,149.1094945,-35.34654187,eastern grey kangaroo,15
ANTILL STREET,149.1666275,-35.23945194,eastern grey kangaroo,15
MUGGA LANE,149.1337674,-35.37748043,eastern grey kangaroo,15
ISABELLA DRIVE,149.1448944,-35.40837898,eastern grey kangaroo,15
CASWELL DRIVE,149.0882709,-35.27095857,eastern grey kangaroo,15
MUGGA LANE,149.1392772,-35.39301823,eastern grey kangaroo,15
WILLIAM HOVELL DRIVE,149.0270105,-35.25775948,eastern grey kangaroo,15
ERINDALE DRIVE,149.1068879,-35.39339787,eastern grey kangaroo,15
MONARO HIGHWAY,149.1447542,-35.40871287,eastern grey kangaroo,15
ISABELLA DRIVE,149.1349703,-35.40907785,eastern grey kangaroo,15
ATHLLON DRIVE,149.0647018,-35.40534074,eastern grey kangaroo,15
MONARO HIGHWAY,149.1253498,-35.43462444,eastern grey kangaroo,15
MUGGA LANE,149.1411976,-35.39449872,eastern grey kangaroo,15
ERINDALE DRIVE,149.1067162,-35.3932817,eastern grey kangaroo,15
ERINDALE DRIVE,149.1161124,-35.38586721,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1777443,-35.22064895,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1788378,-35.21972413,swamp wallaby,15
ATHLLON DRIVE,149.0932712,-35.38449812,eastern grey kangaroo,15
NORTHCOTT DRIVE,149.168767,-35.2842977,eastern grey kangaroo,15
GLENLOCH INTERCHANGE,149.0815565,-35.27914102,eastern grey kangaroo,15
MONARO HIGHWAY,149.1262239,-35.43343629,eastern grey kangaroo,15
SULWOOD DRIVE,149.0868495,-35.38312102,eastern grey kangaroo,15
NORTHCOTT DRIVE,149.1692399,-35.28434818,eastern grey kangaroo,15
DUNOON STREET,149.1002556,-35.35276983,eastern grey kangaroo,15
GLENLOCH INTERCHANGE,149.088052,-35.2827675,eastern grey kangaroo,15
THARWA DRIVE,149.0926162,-35.44433782,eastern grey kangaroo,15
ERINDALE DRIVE,149.1156777,-35.38631116,eastern grey kangaroo,15
ERINDALE DRIVE,149.1066971,-35.39347103,eastern grey kangaroo,15
ANTILL STREET,149.1668635,-35.2290352,eastern grey kangaroo,15
MORSHEAD DRIVE,149.1540046,-35.30229251,wombat,15
FEDERAL HIGHWAY,149.1873025,-35.21413861,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1821974,-35.21797146,eastern grey kangaroo,15
DUNOON STREET,149.1009753,-35.35593027,eastern grey kangaroo,15
CASWELL DRIVE,149.0879946,-35.27122648,eastern grey kangaroo,15
FEDERAL HIGHWAY,149.1919786,-35.2085032,eastern grey kangaroo,15
